jobid,exename,numnodes,numcpus,numtasks,executiontime,start,end,power,memory,appname,taskspercpu,taskspernode,user
11702,vasp_std,128,34816,128,1516,2020-12-15T03:56:14,2020-12-15T04:21:30,239.869,48729600,vasp,0.003676471,1,user_55
11703,vasp_std,128,34816,128,1548,2020-12-15T03:56:14,2020-12-15T04:22:02,240.941,48771400,vasp,0.003676471,1,user_55
11704,vasp_std,128,34816,128,1362,2020-12-15T03:56:14,2020-12-15T04:18:56,236.51,48100700,vasp,0.003676471,1,user_55
11705,vasp_std,128,34816,128,1542,2020-12-15T03:58:08,2020-12-15T04:23:50,239.888,48247100,vasp,0.003676471,1,user_55
11706,vasp_std,128,34816,128,1392,2020-12-15T03:58:08,2020-12-15T04:21:20,233.862,47781500,vasp,0.003676471,1,user_55
11707,vasp_std,128,34816,128,1552,2020-12-15T03:58:08,2020-12-15T04:24:00,238.081,48139300,vasp,0.003676471,1,user_55
11708,vasp_std,128,34816,128,1554,2020-12-15T03:58:08,2020-12-15T04:24:02,238.53,48508200,vasp,0.003676471,1,user_55
11709,vasp_std,128,34816,128,1584,2020-12-15T03:58:08,2020-12-15T04:24:32,235.819,47278600,vasp,0.003676471,1,user_55
11710,vasp_std,128,34816,128,1545,2020-12-15T03:58:08,2020-12-15T04:23:53,236.953,48678400,vasp,0.003676471,1,user_55
11711,vasp_std,128,34816,128,1440,2020-12-15T03:58:08,2020-12-15T04:22:08,238.031,47917200,vasp,0.003676471,1,user_55
11712,vasp_std,128,34816,128,1292,2020-12-15T04:02:32,2020-12-15T04:24:04,248.251,49174200,vasp,0.003676471,1,user_55
11713,vasp_gam,128,34816,128,1260,2020-12-15T04:02:32,2020-12-15T04:23:32,252.155,48933500,vasp,0.003676471,1,user_55
11714,vasp_gam,128,34816,128,1233,2020-12-15T04:02:32,2020-12-15T04:23:05,247.306,49014700,vasp,0.003676471,1,user_55
11715,vasp_gam,128,34816,128,1373,2020-12-15T04:02:32,2020-12-15T04:25:25,247.919,48451600,vasp,0.003676471,1,user_55
11716,vasp_gam,128,34816,128,1352,2020-12-15T04:02:32,2020-12-15T04:25:04,247.012,48151000,vasp,0.003676471,1,user_55
11717,vasp_gam,128,34816,128,1309,2020-12-15T04:02:32,2020-12-15T04:24:21,248.937,48297200,vasp,0.003676471,1,user_55
11718,vasp_std,128,34816,128,1281,2020-12-15T04:20:35,2020-12-15T04:41:56,242.994,48801200,vasp,0.003676471,1,user_55
11719,vasp_std,128,34816,128,1286,2020-12-15T04:20:35,2020-12-15T04:42:01,242.63,48518900,vasp,0.003676471,1,user_55
11720,vasp_std,128,34816,128,1310,2020-12-15T04:20:35,2020-12-15T04:42:25,244.5,48971800,vasp,0.003676471,1,user_55
11721,vasp_std,128,34816,128,1320,2020-12-15T04:20:35,2020-12-15T04:42:35,242.195,48715900,vasp,0.003676471,1,user_55
11722,vasp_std,128,34816,128,1282,2020-12-15T04:20:35,2020-12-15T04:41:57,242.903,48642200,vasp,0.003676471,1,user_55
11723,vasp_std,128,34816,128,1288,2020-12-15T04:20:37,2020-12-15T04:42:05,243.385,49195500,vasp,0.003676471,1,user_55
11724,vasp_std,128,34816,128,1290,2020-12-15T04:23:34,2020-12-15T04:45:04,244.686,48688600,vasp,0.003676471,1,user_55
11725,vasp_std,128,34816,128,1295,2020-12-15T04:25:37,2020-12-15T04:47:12,243.465,49087800,vasp,0.003676471,1,user_55
11726,vasp_std,128,34816,128,1257,2020-12-15T04:25:37,2020-12-15T04:46:34,245.674,48879500,vasp,0.003676471,1,user_55
11727,vasp_std,128,34816,128,1305,2020-12-15T04:25:37,2020-12-15T04:47:22,242.504,48933000,vasp,0.003676471,1,user_55
11728,vasp_std,128,34816,128,1346,2020-12-15T04:27:40,2020-12-15T04:50:06,240.093,47411800,vasp,0.003676471,1,user_55
11729,vasp_std,128,34816,128,1395,2020-12-15T04:27:40,2020-12-15T04:50:55,238.345,47692200,vasp,0.003676471,1,user_55
11730,vasp_std,128,34816,128,1356,2020-12-15T04:27:40,2020-12-15T04:50:16,239.924,47763000,vasp,0.003676471,1,user_55
11731,vasp_std,128,34816,128,1392,2020-12-15T04:27:40,2020-12-15T04:50:52,241.399,47741400,vasp,0.003676471,1,user_55
11732,vasp_std,128,34816,128,1334,2020-12-15T04:27:40,2020-12-15T04:49:54,239.861,47573700,vasp,0.003676471,1,user_55
11733,vasp_std,128,34816,128,1352,2020-12-15T04:27:40,2020-12-15T04:50:12,239.37,47792900,vasp,0.003676471,1,user_55
11734,vasp_std,128,34816,128,1358,2020-12-15T04:27:40,2020-12-15T04:50:18,240.182,47430400,vasp,0.003676471,1,user_55
11735,vasp_std,128,34816,128,1337,2020-12-15T04:27:40,2020-12-15T04:49:57,239.879,47721700,vasp,0.003676471,1,user_55
11736,vasp_std,128,34816,128,1358,2020-12-15T04:27:40,2020-12-15T04:50:18,239.614,47515300,vasp,0.003676471,1,user_55
11737,vasp_std,128,34816,128,1361,2020-12-15T04:27:40,2020-12-15T04:50:21,240.145,47688300,vasp,0.003676471,1,user_55
11738,vasp_std,128,34816,128,1336,2020-12-15T04:27:40,2020-12-15T04:49:56,239.268,47789800,vasp,0.003676471,1,user_55
11739,vasp_std,128,34816,128,1287,2020-12-15T04:43:06,2020-12-15T05:04:33,240.691,48660700,vasp,0.003676471,1,user_55
11740,vasp_std,128,34816,128,1266,2020-12-15T04:48:17,2020-12-15T05:09:23,244.734,49015200,vasp,0.003676471,1,user_55
11741,vasp_std,128,34816,128,1322,2020-12-15T04:52:19,2020-12-15T05:14:21,240.991,47833300,vasp,0.003676471,1,user_55
11742,vasp_std,128,34816,128,1366,2020-12-15T04:52:19,2020-12-15T05:15:05,239.642,47644100,vasp,0.003676471,1,user_55
11743,vasp_std,128,34816,128,1293,2020-12-15T05:05:49,2020-12-15T05:27:22,245.205,49184900,vasp,0.003676471,1,user_55
11744,vasp_std,128,34816,128,1311,2020-12-15T05:09:36,2020-12-15T05:31:27,244.523,49626300,vasp,0.003676471,1,user_55
11745,vasp,128,34816,128,1304,2020-12-15T05:12:16,2020-12-15T05:34:00,241.782,49630600,vasp,0.003676471,1,user_55
11746,vasp_std,128,34816,128,1314,2020-12-15T05:16:53,2020-12-15T05:38:47,240.348,49015400,vasp,0.003676471,1,user_55
11747,vasp_std,128,34816,128,1336,2020-12-15T05:18:31,2020-12-15T05:40:47,239.601,47574000,vasp,0.003676471,1,user_55
11748,vasp_std,128,34816,128,1399,2020-12-15T05:18:31,2020-12-15T05:41:50,238.196,47972600,vasp,0.003676471,1,user_55
11749,vasp_std,128,34816,128,1338,2020-12-15T05:18:31,2020-12-15T05:40:49,238.847,47722600,vasp,0.003676471,1,user_55
11750,vasp_std,128,34816,128,1395,2020-12-15T05:18:31,2020-12-15T05:41:46,241.839,48164300,vasp,0.003676471,1,user_55
11751,vasp_gam,128,34816,128,1365,2020-12-15T05:26:08,2020-12-15T05:48:53,237.605,46990000,vasp,0.003676471,1,user_55
11752,vasp_std,128,34816,128,1409,2020-12-15T05:26:08,2020-12-15T05:49:37,236.549,47123200,vasp,0.003676471,1,user_55
11753,vasp_std,128,34816,128,1365,2020-12-15T05:26:08,2020-12-15T05:48:53,238.392,46894200,vasp,0.003676471,1,user_55
11754,vasp_std,128,34816,128,1287,2020-12-15T05:26:08,2020-12-15T05:47:35,236.202,46712100,vasp,0.003676471,1,user_55
11755,vasp_std,128,34816,128,1393,2020-12-15T05:26:08,2020-12-15T05:49:21,236.704,46786100,vasp,0.003676471,1,user_55
11756,vasp_std,128,34816,128,1337,2020-12-15T05:26:08,2020-12-15T05:48:25,237.45,46865500,vasp,0.003676471,1,user_55
11757,vasp_std,128,34816,128,1405,2020-12-15T05:26:08,2020-12-15T05:49:33,238.028,47000300,vasp,0.003676471,1,user_55
11758,vasp_std,128,34816,128,1405,2020-12-15T05:26:08,2020-12-15T05:49:33,233.225,46073700,vasp,0.003676471,1,user_55
11759,vasp_std,128,34816,128,1331,2020-12-15T05:28:34,2020-12-15T05:50:45,246.364,49329400,vasp,0.003676471,1,user_55
11760,vasp_std,128,34816,128,1303,2020-12-15T05:31:08,2020-12-15T05:52:51,242.178,48719400,vasp,0.003676471,1,user_55
11761,vasp_std,128,34816,128,1364,2020-12-15T05:31:08,2020-12-15T05:53:52,242.435,48835900,vasp,0.003676471,1,user_55
11762,vasp_std,128,34816,128,1345,2020-12-15T05:32:17,2020-12-15T05:54:42,245.766,49480500,vasp,0.003676471,1,user_55
11763,vasp_std,128,34816,128,1287,2020-12-15T05:33:25,2020-12-15T05:54:52,242.401,49453900,vasp,0.003676471,1,user_55
11764,vasp_std,128,34816,128,1312,2020-12-15T05:35:46,2020-12-15T05:57:38,241.272,48583700,vasp,0.003676471,1,user_55
11765,vasp_std,128,34816,128,1299,2020-12-15T05:35:46,2020-12-15T05:57:25,243.998,49338900,vasp,0.003676471,1,user_55
11766,vasp_std,128,34816,128,1310,2020-12-15T05:37:17,2020-12-15T05:59:07,242.196,48980500,vasp,0.003676471,1,user_55
11767,vasp_std,128,34816,128,1279,2020-12-15T05:37:17,2020-12-15T05:58:36,242.634,49067900,vasp,0.003676471,1,user_55
11768,vasp_std,128,34816,128,1289,2020-12-15T05:40:18,2020-12-15T06:01:47,243.363,49294500,vasp,0.003676471,1,user_55
11769,vasp_std,128,34816,128,1378,2020-12-15T05:42:21,2020-12-15T06:05:19,239.219,48185100,vasp,0.003676471,1,user_55
11770,vasp_std,128,34816,128,1380,2020-12-15T05:42:21,2020-12-15T06:05:21,240.994,48061300,vasp,0.003676471,1,user_55
11771,vasp_std,128,34816,128,1352,2020-12-15T05:42:21,2020-12-15T06:04:53,239.505,47993200,vasp,0.003676471,1,user_55
11772,vasp_std,128,34816,128,1375,2020-12-15T05:42:21,2020-12-15T06:05:16,242.439,48230000,vasp,0.003676471,1,user_55
11773,vasp_std,128,34816,128,1362,2020-12-15T05:43:56,2020-12-15T06:06:38,242.663,48247700,vasp,0.003676471,1,user_55
11774,vasp_std,128,34816,128,1343,2020-12-15T05:43:56,2020-12-15T06:06:19,239.577,47763400,vasp,0.003676471,1,user_55
11775,vasp_std,128,34816,128,1314,2020-12-15T05:43:56,2020-12-15T06:05:50,239.704,47886000,vasp,0.003676471,1,user_55
11776,vasp_std,128,34816,128,1672,2020-12-21T19:00:58,2020-12-21T19:28:50,250.375,55412400,vasp,0.003676471,1,user_55
11777,vasp_std,128,34816,128,1702,2020-12-22T18:24:07,2020-12-22T18:52:29,244.658,55210600,vasp,0.003676471,1,user_55
11778,vasp_std,128,34816,128,1737,2020-12-24T16:50:18,2020-12-24T17:19:15,249.198,55078300,vasp,0.003676471,1,user_55
11779,vasp_std,128,34816,128,1768,2020-12-24T16:50:18,2020-12-24T17:19:46,248.99,55346400,vasp,0.003676471,1,user_55
11780,vasp_std,128,34816,128,1617,2020-12-25T22:29:46,2020-12-25T22:56:43,252.999,55557500,vasp,0.003676471,1,user_55
11781,vasp_std,128,34816,128,1736,2020-12-26T01:47:28,2020-12-26T02:16:24,247.173,55898400,vasp,0.003676471,1,user_55
11782,vasp_std,128,34816,128,1703,2020-12-26T12:29:01,2020-12-26T12:57:24,248.732,55532000,vasp,0.003676471,1,user_55
11783,vasp_std,108,29376,108,658,2020-12-29T20:08:15,2020-12-29T20:19:13,233.25,23487500,vasp,0.003676471,1,user_55
11784,vasp_std,108,29376,108,612,2020-12-29T20:40:01,2020-12-29T20:50:13,239.015,23080200,vasp,0.003676471,1,user_55
11785,vasp_gam,108,29376,108,612,2020-12-29T20:51:25,2020-12-29T21:01:37,239.056,23496100,vasp,0.003676471,1,user_55
11786,vasp_std,108,29376,108,627,2020-12-29T21:46:34,2020-12-29T21:57:01,239.332,23781500,vasp,0.003676471,1,user_55
11787,vasp_std,108,29376,108,609,2020-12-30T01:20:07,2020-12-30T01:30:16,236.692,22956200,vasp,0.003676471,1,user_55
11788,vasp_std,108,29376,108,607,2020-12-30T07:57:40,2020-12-30T08:07:47,236.784,23540700,vasp,0.003676471,1,user_55
11789,vasp_std,108,29376,108,606,2020-12-30T07:57:44,2020-12-30T08:07:50,239.067,23525600,vasp,0.003676471,1,user_55
11790,vasp_std,128,34816,128,1428,2020-12-30T07:57:46,2020-12-30T08:21:34,245.99,44036600,vasp,0.003676471,1,user_55
11791,vasp_std,108,29376,108,643,2020-12-30T08:06:45,2020-12-30T08:17:28,234.079,22769300,vasp,0.003676471,1,user_55
11792,vasp_std,108,29376,108,641,2020-12-30T08:06:45,2020-12-30T08:17:26,232.886,22387800,vasp,0.003676471,1,user_55
11793,vasp_std,108,29376,108,608,2020-12-30T08:12:58,2020-12-30T08:23:06,237.275,22950700,vasp,0.003676471,1,user_55
11794,vasp_std,108,29376,108,651,2020-12-30T10:28:58,2020-12-30T10:39:49,239.588,23527600,vasp,0.003676471,1,user_55
11795,vasp_std_knl,108,29376,108,614,2020-12-30T10:44:35,2020-12-30T10:54:49,237.09,23274900,vasp,0.003676471,1,user_55
11796,vasp_std,108,29376,108,636,2020-12-30T10:47:38,2020-12-30T10:58:14,236.143,22952200,vasp,0.003676471,1,user_55
11797,vasp_std,108,29376,108,631,2020-12-30T10:59:44,2020-12-30T11:10:15,252.102,25223800,vasp,0.003676471,1,user_55
11798,vasp_std,128,34816,128,1606,2020-12-30T13:59:48,2020-12-30T14:26:34,241.703,42315400,vasp,0.003676471,1,user_55
11799,vasp_std,108,29376,108,624,2020-12-30T14:17:55,2020-12-30T14:28:19,239.829,23364900,vasp,0.003676471,1,user_55
11800,vasp_std,108,29376,108,642,2020-12-30T19:20:32,2020-12-30T19:31:14,236.503,22823200,vasp,0.003676471,1,user_55
11801,vasp_std,108,29376,108,642,2020-12-30T19:45:56,2020-12-30T19:56:38,234.857,22816000,vasp,0.003676471,1,user_55
11802,vasp_gam,108,29376,108,705,2020-12-30T20:03:13,2020-12-30T20:14:58,226.965,20846400,vasp,0.003676471,1,user_55
11803,vasp_std,108,29376,108,616,2020-12-30T20:33:57,2020-12-30T20:44:13,238.708,23064600,vasp,0.003676471,1,user_55
11804,vasp_std,108,29376,108,646,2020-12-30T20:33:57,2020-12-30T20:44:43,239.231,23164200,vasp,0.003676471,1,user_55
11805,vasp_std,108,29376,108,630,2020-12-30T21:04:06,2020-12-30T21:14:36,235.458,22811800,vasp,0.003676471,1,user_55
11806,vasp_gam_fixed_c,108,29376,108,635,2020-12-30T21:04:12,2020-12-30T21:14:47,232.489,22271000,vasp,0.003676471,1,user_55
11807,vasp_std,108,29376,108,756,2020-12-30T21:19:36,2020-12-30T21:32:12,218.87,19206900,vasp,0.003676471,1,user_55
11808,vasp_std,108,29376,108,637,2020-12-30T21:19:36,2020-12-30T21:30:13,235.041,22429700,vasp,0.003676471,1,user_55
11809,vasp_std,108,29376,108,654,2020-12-30T21:35:53,2020-12-30T21:46:47,232.733,21970200,vasp,0.003676471,1,user_55
11810,vasp_std,108,29376,108,612,2020-12-30T21:51:43,2020-12-30T22:01:55,235.617,23188700,vasp,0.003676471,1,user_55
11811,vasp_std,108,29376,108,615,2020-12-30T21:51:43,2020-12-30T22:01:58,234.931,23257600,vasp,0.003676471,1,user_55
11812,vasp_std,108,29376,108,618,2020-12-30T21:51:49,2020-12-30T22:02:07,237.026,23066900,vasp,0.003676471,1,user_55
11813,vasp_std,108,29376,108,667,2020-12-30T22:07:11,2020-12-30T22:18:18,235.18,22930500,vasp,0.003676471,1,user_55
11814,vasp_std,108,29376,108,628,2020-12-30T22:39:15,2020-12-30T22:49:43,234.496,22562700,vasp,0.003676471,1,user_55
11815,vasp_std,108,29376,108,630,2020-12-30T22:58:18,2020-12-30T23:08:48,237.135,22951100,vasp,0.003676471,1,user_55
11816,vasp_std,108,29376,108,602,2020-12-30T23:38:14,2020-12-30T23:48:16,237.815,23660200,vasp,0.003676471,1,user_55
11817,vasp_std,108,29376,108,627,2020-12-30T23:38:20,2020-12-30T23:48:47,238.36,23455700,vasp,0.003676471,1,user_55
11818,vasp_std,108,29376,108,620,2020-12-30T23:38:21,2020-12-30T23:48:41,238.578,23280200,vasp,0.003676471,1,user_55
11819,vasp_std,108,29376,108,600,2020-12-30T23:38:21,2020-12-30T23:48:21,239.561,23334600,vasp,0.003676471,1,user_55
11820,sm_chroma,128,34816,128,605,2020-11-08T00:07:44,2020-11-08T00:17:49,229.516,29658600,chroma,0.003676471,1,user_55
11821,sm_chroma,128,34816,128,726,2020-11-08T18:19:07,2020-11-08T18:31:13,223.764,29641300,chroma,0.003676471,1,user_55
11822,sm_chroma,128,34816,128,620,2020-11-09T23:02:32,2020-11-09T23:12:52,226.858,27972000,chroma,0.003676471,1,user_55
11823,chroma,128,34816,128,1505,2020-12-22T14:02:39,2020-12-22T14:27:44,249.703,54723600,chroma,0.003676471,1,user_55
11824,sm_chroma,128,34816,128,1536,2020-12-22T18:24:07,2020-12-22T18:49:43,254.975,55458000,chroma,0.003676471,1,user_55
11825,sm_chroma,128,34816,128,1705,2020-12-24T16:50:18,2020-12-24T17:18:43,249.983,55163500,chroma,0.003676471,1,user_55
11826,sm_chroma,128,34816,128,1661,2020-12-24T17:05:45,2020-12-24T17:33:26,251.886,55602400,chroma,0.003676471,1,user_55
11827,chroma,128,34816,128,1718,2020-12-26T15:33:29,2020-12-26T16:02:07,249.743,55917800,chroma,0.003676471,1,user_55
11828,su3_rhmc_hisq.knl_dbl_fixnode_qopqdp_20190610,128,34816,128,601,2020-11-08T21:17:22,2020-11-08T21:27:23,232.1,30491200,su3,0.003676471,1,user_55
11829,su3_rhmc_hisq.knl_dbl_fixnode_qopqdp_20190610,128,34816,128,1450,2020-12-02T18:02:38,2020-12-02T18:26:48,246.239,44939900,su3,0.003676471,1,user_55
11830,su3_hqp_coulomb,128,34816,128,1400,2020-12-04T17:57:29,2020-12-04T18:20:49,246.224,45039700,su3,0.003676471,1,user_55
11831,su3_rhmc_hisq.knl_dbl_qopqdp_20190610,128,34816,128,1400,2020-12-05T15:38:49,2020-12-05T16:02:09,246.653,45105900,su3,0.003676471,1,user_55
11832,su3_rhmc_hisq.knl_dbl_qopqdp_20190610,128,34816,128,1336,2020-12-15T04:02:32,2020-12-15T04:24:48,245.828,48263700,su3,0.003676471,1,user_55
11833,su3_rhmc_hisq.knl_dbl_qopqdp_20190610,128,34816,128,1312,2020-12-15T05:07:08,2020-12-15T05:29:00,241.862,49192300,su3,0.003676471,1,user_55
11834,su3_rhmc_hisq.knl_dbl_qopqdp_20190610,128,34816,128,1331,2020-12-15T05:28:34,2020-12-15T05:50:45,242.655,49359700,su3,0.003676471,1,user_55
11835,su3_rhmc_hisq.knl_dbl_qopqdp_20190610,128,34816,128,1686,2020-12-22T14:32:14,2020-12-22T15:00:20,249.052,55551900,su3,0.003676471,1,user_55
11836,su3_rhmc_hisq.knl_dbl_qopqdp_20190610,128,34816,128,1687,2020-12-24T16:50:18,2020-12-24T17:18:25,250.824,55224400,su3,0.003676471,1,user_55
11837,pw.x,128,34816,128,621,2020-11-08T18:14:02,2020-11-08T18:24:23,226.969,28745700,pw,0.003676471,1,user_55
11838,pw.x,128,34816,128,600,2020-11-08T18:27:38,2020-11-08T18:37:38,231.183,29993400,pw,0.003676471,1,user_55
11839,pw.x,128,34816,128,604,2020-11-08T19:54:03,2020-11-08T20:04:07,223.165,29485700,pw,0.003676471,1,user_55
11840,pw.x,128,34816,128,607,2020-11-08T21:17:23,2020-11-08T21:27:30,227.964,29416200,pw,0.003676471,1,user_55
11841,pw.x,128,34816,128,601,2020-11-09T00:59:08,2020-11-09T01:09:09,232.198,29648600,pw,0.003676471,1,user_55
11842,pw.x,128,34816,128,623,2020-11-09T13:17:45,2020-11-09T13:28:08,224.699,29053800,pw,0.003676471,1,user_55
11843,pw.x,128,34816,128,619,2020-11-09T13:17:47,2020-11-09T13:28:06,222.905,29290700,pw,0.003676471,1,user_55
11844,pw.x,128,34816,128,614,2020-11-09T13:17:47,2020-11-09T13:28:01,225.188,30079000,pw,0.003676471,1,user_55
11845,pw.x,128,34816,128,626,2020-11-11T16:01:44,2020-11-11T16:12:10,220.097,28071200,pw,0.003676471,1,user_55
11846,pw.x,128,34816,128,746,2020-11-11T19:29:13,2020-11-11T19:41:39,221.125,29913500,pw,0.003676471,1,user_55
11847,pw.x,128,34816,128,634,2020-11-11T21:06:27,2020-11-11T21:17:01,228.412,30952300,pw,0.003676471,1,user_55
11848,pw.x,128,34816,128,604,2020-11-11T21:06:27,2020-11-11T21:16:31,231.91,30299200,pw,0.003676471,1,user_55
11849,pw.x,128,34816,128,1428,2020-11-29T15:25:44,2020-11-29T15:49:32,244.255,44808500,pw,0.003676471,1,user_55
11850,pw.x,128,34816,128,1563,2020-11-30T18:53:17,2020-11-30T19:19:20,243.92,45327600,pw,0.003676471,1,user_55
11851,pw.x,128,34816,128,1497,2020-12-02T00:39:53,2020-12-02T01:04:50,246.902,45043200,pw,0.003676471,1,user_55
11852,pw.x,128,34816,128,1500,2020-12-02T00:39:53,2020-12-02T01:04:53,243.684,44838700,pw,0.003676471,1,user_55
11853,pw.x,128,34816,128,1420,2020-12-02T00:39:54,2020-12-02T01:03:34,245.912,44785700,pw,0.003676471,1,user_55
11854,pw.x,128,34816,128,1563,2020-12-02T00:39:54,2020-12-02T01:05:57,243.502,45181900,pw,0.003676471,1,user_55
11855,pw.x,128,34816,128,1400,2020-12-02T01:05:51,2020-12-02T01:29:11,247.957,45048300,pw,0.003676471,1,user_55
11856,pw.x,128,34816,128,1369,2020-12-02T01:08:40,2020-12-02T01:31:29,246.507,44854100,pw,0.003676471,1,user_55
11857,pw.x,128,34816,128,1450,2020-12-02T01:08:40,2020-12-02T01:32:50,243.567,44607600,pw,0.003676471,1,user_55
11858,pw.x,128,34816,128,1434,2020-12-02T01:08:40,2020-12-02T01:32:34,243.445,44748400,pw,0.003676471,1,user_55
11859,pw.x,128,34816,128,1434,2020-12-02T01:08:40,2020-12-02T01:32:34,241.825,44773800,pw,0.003676471,1,user_55
11860,pw.x,128,34816,128,1475,2020-12-02T18:02:38,2020-12-02T18:27:13,246.725,44917500,pw,0.003676471,1,user_55
11861,pw.x,128,34816,128,1452,2020-12-02T18:05:59,2020-12-02T18:30:11,243.162,45118700,pw,0.003676471,1,user_55
11862,pw2bgw.x,128,34816,128,1392,2020-12-02T23:58:02,2020-12-03T00:21:14,244.782,44149000,bgw,0.003676471,1,user_55
11863,pw.x,128,34816,128,1530,2020-12-03T07:18:54,2020-12-03T07:44:24,249.35,45406800,pw,0.003676471,1,user_55
11864,pw.x,128,34816,128,1657,2020-12-03T07:18:54,2020-12-03T07:46:31,250.322,45821700,pw,0.003676471,1,user_55
11865,pw.x,128,34816,128,1451,2020-12-03T20:57:18,2020-12-03T21:21:29,247.252,45104300,pw,0.003676471,1,user_55
11866,pw.x,128,34816,128,1343,2020-12-04T00:58:53,2020-12-04T01:21:16,246.383,44829000,pw,0.003676471,1,user_55
11867,pw.x,128,34816,128,1460,2020-12-04T00:58:53,2020-12-04T01:23:13,246.773,45196600,pw,0.003676471,1,user_55
11868,pw.x,128,34816,128,1474,2020-12-04T00:58:53,2020-12-04T01:23:27,245.592,45008800,pw,0.003676471,1,user_55
11869,pw.x,128,34816,128,1388,2020-12-04T05:49:57,2020-12-04T06:13:05,241.614,44201700,pw,0.003676471,1,user_55
11870,pw2bgw.x,128,34816,128,1334,2020-12-04T21:56:11,2020-12-04T22:18:25,249.171,45206400,bgw,0.003676471,1,user_55
11871,pw.x,128,34816,128,1523,2020-12-05T01:52:51,2020-12-05T02:18:14,239.985,43738800,pw,0.003676471,1,user_55
11872,pw2bgw.x,128,34816,128,1481,2020-12-05T01:52:51,2020-12-05T02:17:32,239.55,43727200,bgw,0.003676471,1,user_55
11873,pw.x,128,34816,128,1471,2020-12-05T04:53:49,2020-12-05T05:18:20,242.257,43522100,pw,0.003676471,1,user_55
11874,pw2bgw.x,128,34816,128,1466,2020-12-05T04:53:49,2020-12-05T05:18:15,241.211,43697300,bgw,0.003676471,1,user_55
11875,pw.x,128,34816,128,1495,2020-12-05T04:53:49,2020-12-05T05:18:44,242.287,43448500,pw,0.003676471,1,user_55
11876,pw.x,128,34816,128,1410,2020-12-05T05:21:47,2020-12-05T05:45:17,245.707,45104100,pw,0.003676471,1,user_55
11877,pw2bgw.x,128,34816,128,1418,2020-12-05T10:06:02,2020-12-05T10:29:40,246.403,45278800,bgw,0.003676471,1,user_55
11878,pw2bgw.x,128,34816,128,1440,2020-12-05T10:06:08,2020-12-05T10:30:08,244.81,45302200,bgw,0.003676471,1,user_55
11879,pw.x,128,34816,128,1392,2020-12-05T13:48:36,2020-12-05T14:11:48,246.484,45172000,pw,0.003676471,1,user_55
11880,pw.x,128,34816,128,1486,2020-12-05T14:37:52,2020-12-05T15:02:38,241.209,43419500,pw,0.003676471,1,user_55
11881,pw2bgw.x,128,34816,128,1420,2020-12-05T15:07:38,2020-12-05T15:31:18,245.761,44593100,bgw,0.003676471,1,user_55
11882,pw.x,128,34816,128,1421,2020-12-05T15:36:09,2020-12-05T15:59:50,245.936,44916400,pw,0.003676471,1,user_55
11883,pw.x,128,34816,128,1416,2020-12-05T23:52:47,2020-12-06T00:16:23,246.569,45152300,pw,0.003676471,1,user_55
11884,pw.x,128,34816,128,1552,2020-12-06T00:34:35,2020-12-06T01:00:27,240.008,44876100,pw,0.003676471,1,user_55
11885,pw.x,128,34816,128,1399,2020-12-06T15:21:46,2020-12-06T15:45:05,244.786,44975000,pw,0.003676471,1,user_55
